nm0454011	Dana Kimmell	{"0": "female"}
nm0009716	Kirk Acevedo	{"0": "male"}
nm0786022	Roshan Seth	{"0": "male"}
nm0592993	Jimi Mistry	{"0": "male"}
nm0400464	Barnard Hughes	{"0": "male"}
nm0150400	Michael Chambers	{"0": "male"}
nm0505842	Jerry Levine	{"0": "male"}
nm1939267	Tip 'T.I.' Harris	{"0": "male"}
nm0163703	Blake Clark	{"0": "male"}
nm0635649	Zack Norman	{"0": "male"}
nm0776580	Matt Schulze	{"0": "male"}
nm0767340	Martin Savage	{"0": "male"}
nm0962359	James Phelps	{"0": "male"}
nm0528433	Richard Lynch	{"0": "male"}
nm3528539	Jeremy Irvine	{"0": "male"}
nm0433242	Mike Justus	{"0": "male"}
nm0000843	Anne Bancroft	{"0": "female"}
nm1191481	Leigh Whannell	{"0": "male"}
nm0192377	Liam Cunningham	{"0": "male"}
nm0539562	Art Malik	{"0": "male"}
nm0865058	Brian Tochi	{"0": "male"}
nm0114460	Ralph Brown	{"0": "male"}
nm1442928	Bobb'e J. Thompson	{"0": "male"}
nm0819874	Sam Spruell	{"0": "male"}
nm3594330	Arturo Castro	{"0": "male"}
nm0001875	Anthony Zerbe	{"0": "male"}
nm0001625	Amanda Plummer	{"0": "female"}
nm4087524	Riley Griffiths	{"0": "male"}
nm0907605	Charles Walker	{"0": "male"}
nm0726492	Ron Rifkin	{"0": "male"}
nm0179224	Barry Corbin	{"0": "male"}
nm0000316	Mel Brooks	{"0": "male"}
nm0647921	James Olson	{"0": "male"}
nm0304579	Richard Gant	{"0": "male"}
nm0829252	Catherine Mary Stewart	{"0": "female"}
nm0131974	Colleen Camp	{"0": "female"}
nm0005478	Larenz Tate	{"0": "male"}
nm0001572	Danny Nucci	{"0": "male"}
nm0596310	Zakes Mokae	{"0": "male"}
nm0001685	Rick Rossovich	{"0": "male"}
nm0253035	Ron Eldard	{"0": "male"}
nm0000889	Bonnie Bedelia	{"0": "female"}
nm1410687	Jamal Duff	{"0": "male"}
nm1083404	Sarah Shahi	{"0": "female"}
nm0004825	Emmanuelle Chriqui	{"0": "female"}
nm0642368	Terry O'Quinn	{"0": "male"}
nm1635000	Miranda Hart	{"0": "female"}
nm0001278	John Glover	{"0": "male"}
nm0226813	Garret Dillahunt	{"0": "male"}
nm0000490	Spike Lee	{"0": "male"}
nm1072555	Morena Baccarin	{"0": "female"}
nm0605080	Trevor Morgan	{"0": "male"}
nm0001261	Rebecca Gayheart	{"0": "female"}
nm0169806	Taika Waititi	{"0": "male"}
nm0876645	Tamara Tunie	{"0": "female"}
nm0861752	Sven-Ole Thorsen	{"0": "male"}
nm0001007	Dyan Cannon	{"0": "female"}
nm0004691	Aaliyah	{"0": "female"}
nm0743671	Matt Ross	{"0": "male"}
nm2640887	Stefanie Scott	{"0": "female"}
nm1154749	Sofia Boutella	{"0": "female"}
nm4175221	Karan Soni	{"0": "male"}
nm0763650	Ruben Santiago-Hudson	{"0": "male"}
nm0470981	Thomas Kretschmann	{"0": "male"}
nm0005346	Tara Reid	{"0": "female"}
nm0005337	Theresa Randle	{"0": "female"}
nm0327779	Rick Gonzalez	{"0": "male"}
nm0715295	Alyson Reed	{"0": "female"}
nm4299147	Sareh Bayat	{"0": "female"}
nm0135306	John Capodice	{"0": "male"}
nm0780528	Douglas Seale	{"0": "male"}
nm0692018	Alisan Porter	{"0": "female"}
nm3006818	Lio Tipton	{"0": "female", "2021": "non-binary"}
nm0558726	Thom Mathews	{"0": "male"}
nm0661983	Lar Park-Lincoln	{"0": "female"}
nm0001638	Jürgen Prochnow	{"0": "male"}
nm0629697	Rachel Nichols	{"0": "female"}
nm0451234	Irrfan Khan	{"0": "male"}
nm2377903	Lucy Boynton	{"0": "female"}
nm0621760	Kevin Nash	{"0": "male"}
nm0468772	Harley Jane Kozak	{"0": "female"}
nm0440913	Mathieu Kassovitz	{"0": "male"}
nm1591496	Mike Colter	{"0": "male"}
nm4154798	Brenton Thwaites	{"0": "male"}
nm0000920	Patrick Bergin	{"0": "male"}
nm0934113	Scott Wilson	{"0": "male"}
nm0920564	Kenneth Welsh	{"0": "male"}
nm4156656	Adam Brown	{"0": "male"}
nm0191442	Brett Cullen	{"0": "male"}
nm0362484	Cory Hardrict	{"0": "male"}
nm0001576	Heather O'Rourke	{"0": "female"}
nm0005412	Jane Seymour	{"0": "female"}
nm0607920	Amy Morton	{"0": "female"}
nm0681975	Ronald Pickup	{"0": "male"}
nm0833519	Marcia Strassman	{"0": "female"}
nm0002062	Kathryn Erbe	{"0": "female"}
nm0822982	Sullivan Stapleton	{"0": "male"}
nm0676973	William Petersen	{"0": "male"}
nm0434712	John Kani	{"0": "male"}
nm0832792	Ken Stott	{"0": "male"}
nm0569000	Darren McGavin	{"0": "male"}
nm0000441	Noah Hathaway	{"0": "male"}
nm2953573	Robert Capron	{"0": "male"}
nm0001409	Tchéky Karyo	{"0": "male"}
nm7486593	Christopher Convery	{"0": "male"}
nm0262521	Alice Evans	{"0": "female"}
nm0750658	Deborah Rush	{"0": "female"}
nm0402730	Bill Hunter	{"0": "male"}
nm1564024	Texas Battle	{"0": "male"}
nm0559922	Al Matthews	{"0": "male"}
nm0005204	Paul McCrane	{"0": "male"}
nm0157915	Nick Chinlund	{"0": "male"}
nm0005077	James Keach	{"0": "male"}
nm0117374	Greg Bryk	{"0": "male"}
nm0065235	Michael Beck	{"0": "male"}
nm0440090	Alex Karras	{"0": "male"}
nm0305081	Adam Garcia	{"0": "male"}
nm0856050	Nigel Terry	{"0": "male"}
nm0000529	Debi Mazar	{"0": "female"}
nm0784818	Peter Serafinowicz	{"0": "male"}
nm0005568	Russell Wong	{"0": "male"}
nm0228336	Bob Dishy	{"0": "male"}
nm0039162	Shawn Ashmore	{"0": "male"}
nm0289656	James Frain	{"0": "male"}
nm0001115	Ossie Davis	{"0": "male"}
nm0837223	Alison Sudol	{"0": "female"}
nm1926865	Johnny Flynn	{"0": "male"}
nm1560300	Nana Gbewonyo	{"0": "male"}
nm0244630	Eliza Dushku	{"0": "female"}
nm0000674	Tamlyn Tomita	{"0": "female"}
nm0446314	David Patrick Kelly	{"0": "male"}
nm7961780	Xochitl Gomez	{"0": "female"}
nm0000020	Henry Fonda	{"0": "male"}
nm0701747	Jasper Pääkkönen	{"0": "male"}
nm0004920	Frances Fisher	{"0": "female"}
nm1495520	Caitríona Balfe	{"0": "female"}
nm1630992	Madeline Carroll	{"0": "female"}
nm1468674	Rochelle Aytes	{"0": "female"}
nm4139037	Suraj Sharma	{"0": "male"}
nm0032962	Tomas Arana	{"0": "male"}
nm0005300	Allen Payne	{"0": "male"}
nm1120315	Leonard Earl Howze	{"0": "male"}
nm0076251	Jason Bernard	{"0": "male"}
nm0761052	Roselyn Sanchez	{"0": "female"}
nm0005571	Lisa Zane	{"0": "female"}
nm0625075	Kate Nelligan	{"0": "female"}
nm0845209	Aitana Sánchez-Gijón	{"0": "female"}
nm0000782	Asia Argento	{"0": "female"}
nm0848883	Philip Tan	{"0": "male"}
nm0000754	Kevin Anderson	{"0": "male"}
nm0000032	Charlton Heston	{"0": "male"}
nm0922927	Celia Weston	{"0": "female"}
nm3500582	Teyonah Parris	{"0": "female"}
nm0570570	Tim McInnerny	{"0": "male"}
nm0789716	Fiona Shaw	{"0": "female"}
nm0709034	Marion Ramsey	{"0": "female"}
nm0001240	Dennis Franz	{"0": "male"}
nm0000415	Jami Gertz	{"0": "female"}
nm0000084	Gong Li	{"0": "female"}
nm0933361	Elizabeth Wilson	{"0": "female"}
nm0360598	Glen Hansard	{"0": "male"}
nm0809135	Lois Smith	{"0": "female"}
nm0947447	Donnie Yen	{"0": "male"}
nm0574615	Graham McTavish	{"0": "male"}
nm0904484	Richard Vuu	{"0": "male"}
nm0338061	Kerri Green	{"0": "female"}
nm0962360	Oliver Phelps	{"0": "male"}
nm0683467	Alison Pill	{"0": "female"}
nm0524743	Laurence Luckinbill	{"0": "male"}
nm0001611	Max Perlich	{"0": "male"}
nm4068901	Madison Wolfe	{"0": "female"}
nm0195439	James D'Arcy	{"0": "male"}
nm0950619	Roger Yuan	{"0": "male"}
nm0001564	Bebe Neuwirth	{"0": "female"}
nm0455767	Terry Kinney	{"0": "male"}
nm7449863	Jorge Lendeborg Jr.	{"0": "male"}
nm0394707	Tad Horino	{"0": "male"}
nm0274913	Pam Ferris	{"0": "female"}
nm0696015	Jordan Prentice	{"0": "male"}
nm0788370	Vicellous Shannon	{"0": "male"}
nm0000214	Mia Sara	{"0": "female"}
nm0424302	Dave Johns	{"0": "male"}
nm0204706	Hope Davis	{"0": "female"}
nm0472762	Olek Krupa	{"0": "male"}
nm0152187	Miles Chapin	{"0": "male"}
nm0001439	Anthony LaPaglia	{"0": "male"}
nm0582586	Art Metrano	{"0": "male"}
nm0498280	Stephen Lee	{"0": "male"}
nm0000256	Jenny Agutter	{"0": "female"}
nm0001246	Dan Futterman	{"0": "male"}
nm0002436	Shannon Elizabeth	{"0": "female"}
nm0000688	Sela Ward	{"0": "female"}
nm0412382	Judith Ivey	{"0": "female"}
nm0861066	Pat Thomson	{"0": "female"}
nm0751638	James Russo	{"0": "male"}
nm0001111	Jeremy Davies	{"0": "male"}
nm2832695	Deborah Ann Woll	{"0": "female"}
nm1231899	Priyanka Chopra Jonas	{"0": "female"}
nm0153182	Ian Charleson	{"0": "male"}
nm1366616	D.J. Cotrona	{"0": "male"}
nm0732319	Oliver Robins	{"0": "male"}
nm1933128	Bailee Madison	{"0": "female"}
nm0001083	Jon Cryer	{"0": "male"}
nm0181920	James Cosmo	{"0": "male"}
nm0116717	Eric Bruskotter	{"0": "male"}
nm0493257	Josh Lawson	{"0": "male"}
nm0489364	Vincent LaRusso	{"0": "male"}
nm0164273	Matt Clark	{"0": "male"}
nm0906756	Amr Waked	{"0": "male"}
nm6708646	Harry Collett	{"0": "male"}
nm0001025	Seymour Cassel	{"0": "male"}
nm0001795	Jonathan Taylor Thomas	{"0": "male"}
nm2105255	Sarah Roemer	{"0": "female"}
nm0552086	Christopher Martin	{"0": "male"}
nm0005447	Leelee Sobieski	{"0": "female"}
nm0001281	Bobcat Goldthwait	{"0": "male"}
nm0357979	Josh Hamilton	{"0": "male"}
nm5301405	Mia Goth	{"0": "female"}
nm0722647	Robert Ri'chard	{"0": "male"}
nm1782235	Ward Horton	{"0": "male"}
nm0304801	Romola Garai	{"0": "female"}
nm0727037	Gary Riley	{"0": "male"}
nm0709907	John Randolph	{"0": "male"}
nm0922263	Nathan West	{"0": "male"}
nm0005026	Kelly Hu	{"0": "female"}
nm3994408	Jane Levy	{"0": "female"}
nm0450116	Brian Kerwin	{"0": "male"}
nm2215447	Johnny Simmons	{"0": "male"}
nm0574513	Peter McRobbie	{"0": "male"}
nm0001385	Eric Idle	{"0": "male"}
nm0848075	Michael Taliferro	{"0": "male"}
nm0883008	David Vadim	{"0": "male"}
nm1223023	Nikki Reed	{"0": "female"}
nm0593301	E. Roger Mitchell	{"0": "male"}
nm0940173	Danny Woodburn	{"0": "male"}
nm0002122	Harry Hamlin	{"0": "male"}
nm0722279	Julian Rhind-Tutt	{"0": "male"}
nm0397555	Rance Howard	{"0": "male"}
nm0335275	Beth Grant	{"0": "female"}
nm0001346	Edward Herrmann	{"0": "male"}
nm0873385	Massimo Troisi	{"0": "male"}
nm0132896	Tisha Campbell	{"0": "female"}
nm0943927	George Wyner	{"0": "male"}
nm1221047	Keegan-Michael Key	{"0": "male"}
nm0184392	Martin Kove	{"0": "male"}
nm0000634	Peter Sellers	{"0": "male"}
nm5637553	Laura Harrier	{"0": "female"}
nm1988575	Lauren London	{"0": "female"}
nm0117365	Larry Bryggman	{"0": "male"}
nm0199312	Eric Dane	{"0": "male"}
nm0512934	Hamish Linklater	{"0": "male"}
nm0801051	Jimmi Simpson	{"0": "male"}
nm0004854	Billy Ray Cyrus	{"0": "male"}
nm1140344	Rupert Evans	{"0": "male"}
nm0001080	Lindsay Crouse	{"0": "female"}
nm0197647	James Badge Dale	{"0": "male"}
nm4169922	Kiersey Clemons	{"0": "female"}
nm0861093	Scott Thomson	{"0": "male"}
nm0837976	Brad Sullivan	{"0": "male"}
nm1725848	Joe Anderson	{"0": "male"}
nm0000330	Stockard Channing	{"0": "female"}
nm0131541	Dean Cameron	{"0": "male"}
nm0133474	Ron Canada	{"0": "male"}
nm0504962	Ken Leung	{"0": "male"}
nm0905357	Steven Waddington	{"0": "male"}
nm0665235	Elsa Pataky	{"0": "female"}
nm8314228	Cailee Spaeny	{"0": "female"}
nm3747326	Nicki Minaj	{"0": "female"}
nm3478396	Luke Bracey	{"0": "male"}
nm0005155	Desmond Llewelyn	{"0": "male"}
nm0002039	Ruby Dee	{"0": "female"}
nm1587729	Finn Wittrock	{"0": "male"}
nm0382632	John Benjamin Hickey	{"0": "male"}
nm1411676	Mindy Kaling	{"0": "female"}
nm0385625	Desi Arnez Hines II	{"0": "male"}
nm0005420	Marley Shelton	{"0": "female"}
nm1831976	Jake Abel	{"0": "male"}
nm0573862	Ian McNeice	{"0": "male"}
nm0150976	Kim Chan	{"0": "male"}
nm0001725	Omar Sharif	{"0": "male"}
nm0475336	Simon Kunz	{"0": "male"}
nm5920962	Levi Miller	{"0": "male"}
nm3057402	Bee Vang	{"0": "male"}
nm5936758	Inanna Sarkis	{"0": "female"}
nm0001513	Tim Matheson	{"0": "male"}
nm0001339	Marg Helgenberger	{"0": "female"}
nm0474649	Jarl Kulle	{"0": "male"}
nm0007237	Leonor Varela	{"0": "female"}
nm0769083	Adrian Scarborough	{"0": "male"}
nm1356578	J.B. Smoove	{"0": "male"}
nm1218621	Ryan Hansen	{"0": "male"}
nm0002103	Julian Glover	{"0": "male"}
nm8097993	Deric McCabe	{"0": "male"}
nm1169490	Khleo Thomas	{"0": "male"}
nm3453476	Anne Winters	{"0": "female"}
nm3091777	Josh Brener	{"0": "male"}
nm0403652	Ryan Hurst	{"0": "male"}
nm0875951	Michael Tucker	{"0": "male"}
nm0001828	Melora Walters	{"0": "female"}
nm0000277	Richard Attenborough	{"0": "male"}
nm4725341	Joivan Wade	{"0": "male"}
nm0005245	Shemar Moore	{"0": "male"}
nm1388074	Tony Jaa	{"0": "male"}
nm0341176	Eddie Griffin	{"0": "male"}
nm6280112	Lex Scott Davis	{"0": "female"}
nm0779073	Donovan Scott	{"0": "male"}
nm0000451	Gaby Hoffmann	{"0": "female"}
nm0736263	Daniel Roebuck	{"0": "male"}
nm0001623	Maria Pitillo	{"0": "female"}
nm0156475	George Cheung	{"0": "male"}
nm0002025	Hume Cronyn	{"0": "male"}
nm1724637	Dalip Singh	{"0": "male"}
nm0000751	Suzy Amis	{"0": "female"}
nm1534201	Grace Caroline Currey	{"0": "female"}
nm4207679	Izabela Vidovic	{"0": "female"}
nm4299072	Sarina Farhadi	{"0": "female"}
nm0178059	George Lane Cooper	{"0": "male"}
nm0266995	Stephanie Faracy	{"0": "female"}
nm0000081	Natalie Wood	{"0": "female"}
nm0001751	Jimmy Smits	{"0": "male"}
nm0001046	Julie Christie	{"0": "female"}
nm0532683	Gabriel Macht	{"0": "male"}
nm0005221	Christopher Meloni	{"0": "male"}
nm1579445	Ignacio Serricchio	{"0": "male"}
nm1318596	Jemaine Clement	{"0": "male"}
nm0735226	Adam Rodriguez	{"0": "male"}
nm2743784	Megan Charpentier	{"0": "female"}
nm5145057	Talitha Eliana Bateman	{"0": "female"}
nm3193259	Azharuddin Mohammed Ismail	{"0": "male"}
nm0640299	Derrick O'Connor	{"0": "male"}
nm0512610	Richard Lineback	{"0": "male"}
nm3591790	McKaley Miller	{"0": "female"}
nm0625555	Lloyd Nelson	{"0": "male"}
nm0245653	Dale Dye	{"0": "male"}
nm0932244	Noble Willingham	{"0": "male"}
nm0174780	Jack Conley	{"0": "male"}
nm0283311	Darlanne Fluegel	{"0": "female"}
nm0001040	Joan Chen	{"0": "female"}
nm1870434	Eleanor Tomlinson	{"0": "female"}
nm0230596	Matt Doherty	{"0": "male"}
nm0909768	Matt Walsh	{"0": "male"}
nm4576311	Mike Faist	{"0": "male"}
nm0841568	Robert Swan	{"0": "male"}
nm0000746	Trini Alvarado	{"0": "female"}
nm0819851	Dylan Sprouse	{"0": "male"}
nm0001435	Lisa Kudrow	{"0": "female"}
nm0743304	Chelcie Ross	{"0": "male"}
nm2201022	Reece Ritchie	{"0": "male"}
nm0416596	Jesse James	{"0": "male"}
nm0401269	Steve Huison	{"0": "male"}
nm0000337	Rachael Leigh Cook	{"0": "female"}
nm0524240	Matt Lucas	{"0": "male"}
nm0314524	Greg Germann	{"0": "male"}
nm2036501	Ben Walker	{"0": "male"}
nm0000159	Teri Hatcher	{"0": "female"}
nm1541272	Amy Seimetz	{"0": "female"}
nm0571853	Bill McKinney	{"0": "male"}
nm0798971	Sarah Silverman	{"0": "female"}
nm10840908	Jacob Perez	{"0": "male"}
nm0022883	Bruce Altman	{"0": "male"}
nm0724732	Ralph Richardson	{"0": "male"}
nm0308208	Spencer Garrett	{"0": "male"}
nm4077908	Cozi Zuehlsdorff	{"0": "female"}
nm1235154	Deon Cole	{"0": "male"}
nm0001299	Thomas Ian Griffith	{"0": "male"}
nm0004814	Jessica Cauffiel	{"0": "female"}
nm0236413	Kevin Doyle	{"0": "male"}
nm0658244	Geoffrey Palmer	{"0": "male"}
nm0065418	Gerry Becker	{"0": "male"}
nm0934902	Paul Winfield	{"0": "male"}
nm0334882	Darío Grandinetti	{"0": "male"}
nm0778831	Andrew Scott	{"0": "male"}
nm0915488	Jamie Waylett	{"0": "male"}
nm0530365	Sergi López	{"0": "male"}
nm0485878	Perry Lang	{"0": "male"}
nm1665342	Alex Neuberger	{"0": "male"}
nm0299122	Stephen Furst	{"0": "male"}
nm0005416	Vinessa Shaw	{"0": "female"}
nm0443730	Tim Kazurinsky	{"0": "male"}
nm0156874	Chao Li Chi	{"0": "male"}
nm0061543	David Battley	{"0": "male"}
nm0057150	Jacinda Barrett	{"0": "female"}
nm0564044	Ray McAnally	{"0": "male"}
nm0000749	Mädchen Amick	{"0": "female"}
nm0580526	Micole Mercurio	{"0": "female"}
nm0892383	Patricia Velasquez	{"0": "female"}
nm0896735	Vince Vieluf	{"0": "male"}
nm0630149	Lesley Nicol	{"0": "female"}
nm0566783	Matt McCoy	{"0": "male"}
nm0005375	Lela Rochon	{"0": "female"}
nm0000884	Jennifer Beals	{"0": "female"}
nm0922335	Samuel West	{"0": "male"}
nm0308882	Lorraine Gary	{"0": "female"}
nm0035060	Adam Arkin	{"0": "male"}
nm0676370	Clarke Peters	{"0": "male"}
nm0646943	Michael Oliver	{"0": "male"}
nm0289142	Matthew Fox	{"0": "male"}
nm4948519	Daniel Huttlestone	{"0": "male"}
nm0358650	Brandon Hammond	{"0": "male"}
nm3586035	Maisie Williams	{"0": "female"}
nm0095564	Charley Boorman	{"0": "male"}
nm0247579	Leslie Easterbrook	{"0": "female"}
nm0531333	Marc Macaulay	{"0": "male"}
nm0667182	Scott Paulin	{"0": "male"}
nm3880181	Abbey Lee	{"0": "female"}
nm5314015	Faysal Ahmed	{"0": "male"}
nm1230639	Hal Ozsan	{"0": "male"}
nm1307435	Alex Hassell	{"0": "male"}
nm3822462	Rila Fukushima	{"0": "female"}
nm7291339	Bryce Gheisar	{"0": "male"}
nm1388927	Miranda Cosgrove	{"0": "female"}
nm0239985	Louis Ducreux	{"0": "male"}
nm0199215	Hugh Dancy	{"0": "male"}
nm2227000	Harry Hadden-Paton	{"0": "male"}
nm0564921	Sean McCann	{"0": "male"}
nm1080974	Cameron Bright	{"0": "male"}
nm0993242	Clémence Poésy	{"0": "female"}
nm0957905	Michael Zorek	{"0": "male"}
nm0006713	Rachael Harris	{"0": "female"}
nm0639200	Miguel A. Núñez Jr.	{"0": "male"}
nm0002119	Arsenio Hall	{"0": "male"}
nm1649714	Affion Crockett	{"0": "male"}
nm4396310	Corey Fogelmanis	{"0": "male"}
nm0819655	Elizabeth Spriggs	{"0": "female"}
nm0443268	Caren Kaye	{"0": "female"}
nm3529685	Kumail Nanjiani	{"0": "male"}
nm0001816	Robert Vaughn	{"0": "male"}
nm0346595	Noel Gugliemi	{"0": "male"}
nm0363888	Jessica Harper	{"0": "female"}
nm0001384	Ice-T	{"0": "male"}
nm0395203	Russell Hornsby	{"0": "male"}
nm0156345	Vanessa Chester	{"0": "female"}
nm1382207	Robert Hoffman	{"0": "male"}
nm0006888	Tom Noonan	{"0": "male"}
nm0144938	Christopher Castile	{"0": "male"}
nm0243233	Mark Duplass	{"0": "male"}
nm0001011	Irene Cara	{"0": "female"}
nm3480246	Ella Purnell	{"0": "female"}
nm2442289	Gina Carano	{"0": "female"}
nm0294902	Tom Fridley	{"0": "male"}
nm1847117	Janelle Monáe	{"0": "female", "2020": "female#non-binary", "2023": "non-binary"}
nm0587396	Christina Milian	{"0": "female"}
nm0155693	Kristin Chenoweth	{"0": "female"}
nm9403098	Demi Singleton	{"0": "female"}
nm0369814	Nigel Havers	{"0": "male"}
nm0005497	Nicholle Tom	{"0": "female"}
nm0434577	Marilyn Kagan	{"0": "female"}
nm0000027	Alec Guinness	{"0": "male"}
nm0342399	Greg Grunberg	{"0": "male"}
nm0661992	Evan Parke	{"0": "male"}
nm0112932	Neil Brown Jr.	{"0": "male"}
nm0100381	Dennis Boutsikaris	{"0": "male"}
nm0866055	James Tolkan	{"0": "male"}
nm0934254	Trey Wilson	{"0": "male"}
nm0733678	Alex Rocco	{"0": "male"}
nm3029144	Joe Taslim	{"0": "male"}
nm0855564	Lee Tergesen	{"0": "male"}
nm0002037	Cliff De Young	{"0": "male"}
nm0192505	Kaley Cuoco	{"0": "female"}
nm0001373	Linda Hunt	{"0": "female"}
nm4755508	Asher Angel	{"0": "male"}
nm0843221	Harold Sylvester	{"0": "male"}
nm3967796	Oliver Cooper	{"0": "male"}
nm3672524	Kj Smith	{"0": "female"}
nm3947644	Ilfenesh Hadera	{"0": "female"}
nm0936298	Robert Wisdom	{"0": "male"}
nm0648416	Afemo Omilami	{"0": "male"}
nm0000622	Theresa Russell	{"0": "female"}
nm0681882	Cindy Pickett	{"0": "female"}
nm0379200	Paul Herman	{"0": "male"}
nm0738850	Andy Romano	{"0": "male"}
nm5668548	Chloe Coleman	{"0": "female"}
nm0005276	Jack Noseworthy	{"0": "male"}
nm0565319	Sheila McCarthy	{"0": "female"}
nm0806217	Joey Slotnick	{"0": "male"}
nm0000899	Monica Bellucci	{"0": "female"}
nm0005435	Sinbad	{"0": "male"}
nm2624602	Cameron Boyce	{"0": "male"}
nm0027092	Lisa Arrindell	{"0": "female"}
nm0000525	Heather Matarazzo	{"0": "female"}
nm0036109	Lucie Arnaz	{"0": "female"}
nm0258117	Michael Ensign	{"0": "male"}
nm0387432	Judith Hoag	{"0": "female"}
nm0660244	Michael Papajohn	{"0": "male"}
nm0001089	Henry Czerny	{"0": "male"}
nm7248340	Lexy Panterra	{"0": "female"}
nm0045637	Brian Backer	{"0": "male"}
nm0335344	David Marshall Grant	{"0": "male"}
nm0454584	Chris Thomas King	{"0": "male"}
nm0580565	Burgess Meredith	{"0": "male"}
nm0000689	Julie Warner	{"0": "female"}
nm0034661	Ariane	{"0": "female"}
nm4594069	Gideon Adlon	{"0": "female"}
nm0000153	Gina Gershon	{"0": "female"}
nm0611932	Peter Mullan	{"0": "male"}
nm0001628	Sydney Pollack	{"0": "male"}
nm0002076	Jason Flemyng	{"0": "male"}
nm0714147	Elizabeth Reaser	{"0": "female"}
nm0445903	Elijah Kelley	{"0": "male"}
nm1685658	JoJo	{"0": "female"}
nm0769516	Felice Schachter	{"0": "female"}
nm0293422	J.E. Freeman	{"0": "male"}
nm5555161	Jimmy Tatro	{"0": "male"}
nm1628079	Leven Rambin	{"0": "female"}
nm0891485	Yul Vazquez	{"0": "male"}
nm0858106	Lynne Thigpen	{"0": "female"}
nm1880888	Olivia Thirlby	{"0": "female"}
nm0054534	Gene Barge	{"0": "male"}
nm1154986	DeRay Davis	{"0": "male"}
nm0606487	Dean Norris	{"0": "male"}
nm0438127	John Kapelos	{"0": "male"}
nm0000722	Joss Ackland	{"0": "male"}
nm0587234	Sarah Miles	{"0": "female"}
nm1378589	David Walton	{"0": "male"}
nm0368689	Leila Hatami	{"0": "female"}
nm0001143	Kevin Dillon	{"0": "male"}
nm0205289	Phil Davis	{"0": "male"}
nm0253020	Dana Elcar	{"0": "male"}
nm0000240	Skeet Ulrich	{"0": "male"}
nm0789976	Stan Shaw	{"0": "male"}
nm1872698	Dianna Agron	{"0": "female"}
nm0001020	Katrin Cartlidge	{"0": "female"}
nm1416900	Shantel VanSanten	{"0": "female"}
nm0659601	John Pankow	{"0": "male"}
nm0314253	Peter Gerety	{"0": "male"}
nm0001757	Kevin Sorbo	{"0": "male"}
nm0000396	Farrah Fawcett	{"0": "female"}
nm0930282	Chris Williams	{"0": "male"}
nm9584861	Dominique Thorne	{"0": "female"}
nm2256017	David Lyons	{"0": "male"}
nm0257917	Alfred Enoch	{"0": "male"}
nm0000714	Willie Aames	{"0": "male"}
nm0005107	Lenny Kravitz	{"0": "male"}
nm5320024	Michael Fox	{"0": "male"}
nm0059630	Gary Basaraba	{"0": "male"}
nm0180984	Kevin Corrigan	{"0": "male"}
nm0787187	Glenn Shadix	{"0": "male"}
nm0668271	Bruce Payne	{"0": "male"}
nm0000524	Mary Stuart Masterson	{"0": "female"}
nm1043164	La La Anthony	{"0": "female"}
nm0476378	Dylan Kussman	{"0": "male"}
nm1748388	Kerris Dorsey	{"0": "female"}
nm0942266	Carl Wright	{"0": "male"}
nm0000488	Brandon Lee	{"0": "male"}
nm0467664	Apollonia Kotero	{"0": "female"}
nm0091286	Earl Boen	{"0": "male"}
nm0547603	Peter Marinker	{"0": "male"}
nm0001324	Ian Hart	{"0": "male"}
nm0359577	Evan Handler	{"0": "male"}
nm0048844	Ray Baker	{"0": "male"}
nm1291227	Moon Bloodgood	{"0": "female"}
nm1496115	Sophia Ali	{"0": "female"}
nm6680316	Clem So	{"0": "male"}
nm0716490	Vincent Regan	{"0": "male"}
nm0001194	Jeff Fahey	{"0": "male"}
nm0341285	Lorie Griffin	{"0": "female"}
nm1316767	Dallas Roberts	{"0": "male"}
nm0428963	Orlando Jones	{"0": "male"}
nm7867621	Talia Ryder	{"0": "female"}
nm2240326	Avan Jogia	{"0": "male"}
nm2997552	Jonas Bloquet	{"0": "male"}
nm0349776	Bertil Guve	{"0": "male"}
nm4859097	Kelly Rohrbach	{"0": "female"}
nm0740951	Thomas Rosales Jr.	{"0": "male"}
nm0159609	Joe Chrest	{"0": "male"}
nm0001823	Tom Waits	{"0": "male"}
nm0786806	Cara Seymour	{"0": "female"}
nm0367005	Phil Hartman	{"0": "male"}
nm1846124	Ali Suliman	{"0": "male"}
nm0005078	Stacy Keach	{"0": "male"}
nm3199307	Ruby Rose	{"0": "female", "2019": "non-binary", "2020": "genderfluid"}
nm0893941	Maribel Verdú	{"0": "female"}
nm0408309	Celia Imrie	{"0": "female"}
nm0114787	Thomas Wilson Brown	{"0": "male"}
nm10910136	Alan Kim	{"0": "male"}
nm0016687	Ellen Albertini Dow	{"0": "female"}
nm0726223	Richard Riehle	{"0": "male"}
nm0643105	Warren Oates	{"0": "male"}
nm0001344	Gregg Henry	{"0": "male"}
nm0192947	Cherie Currie	{"0": "female"}
nm1666212	Ne-Yo	{"0": "male"}
nm5157662	Lulu Wilson	{"0": "female"}
nm0185404	Richard Coyle	{"0": "male"}
nm0594898	Mo'Nique	{"0": "female"}
nm0791864	Scott Shepherd	{"0": "male"}
nm0002035	Sammy Davis Jr.	{"0": "male"}
nm0372191	Shari Headley	{"0": "female"}
nm0296219	Joanne Froggatt	{"0": "female"}
nm0814280	Song Kang-ho	{"0": "male"}
